"plh0105","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"4 Ganz unwichtig","2013","(Fach-)Abitur","Bremen","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Hessen","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Bayern","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Saarland","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Berlin","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Brandenburg","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Sachsen","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","Thueringen","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Hamburg","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Niedersachsen","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Bremen","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Hessen","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Bayern","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Saarland","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Berlin","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Brandenburg","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Sachsen","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","Thueringen","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Hamburg","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Bremen","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Hessen","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Bayern","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Saarland","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Berlin","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Brandenburg","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Sachsen","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","Thueringen","","","",""
"1 Sehr wichtig","2014","Hauptschule","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2014","Hauptschule","Hamburg","","","",""
"1 Sehr wichtig","2014","Hauptschule","Niedersachsen","","","",""
"1 Sehr wichtig","2014","Hauptschule","Bremen","","","",""
"1 Sehr wichtig","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2014","Hauptschule","Hessen","","","",""
"1 Sehr wichtig","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2014","Hauptschule","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2014","Hauptschule","Bayern","","","",""
"1 Sehr wichtig","2014","Hauptschule","Saarland","","","",""
"1 Sehr wichtig","2014","Hauptschule","Berlin","","","",""
"1 Sehr wichtig","2014","Hauptschule","Brandenburg","","","",""
"1 Sehr wichtig","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2014","Hauptschule","Sachsen","","","",""
"1 Sehr wichtig","2014","Hauptschule","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2014","Hauptschule","Thueringen","","","",""
"1 Sehr wichtig","2014","Realschule","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2014","Realschule","Hamburg","","","",""
"1 Sehr wichtig","2014","Realschule","Niedersachsen","","","",""
"1 Sehr wichtig","2014","Realschule","Bremen","","","",""
"1 Sehr wichtig","2014","Realschule","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2014","Realschule","Hessen","","","",""
"1 Sehr wichtig","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2014","Realschule","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2014","Realschule","Bayern","","","",""
"1 Sehr wichtig","2014","Realschule","Saarland","","","",""
"1 Sehr wichtig","2014","Realschule","Berlin","","","",""
"1 Sehr wichtig","2014","Realschule","Brandenburg","","","",""
"1 Sehr wichtig","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2014","Realschule","Sachsen","","","",""
"1 Sehr wichtig","2014","Realschule","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2014","Realschule","Thueringen","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Hamburg","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Niedersachsen","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Bremen","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Hessen","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Bayern","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Saarland","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Berlin","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Brandenburg","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Sachsen","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","Thueringen","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Hamburg","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Niedersachsen","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Bremen","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Hessen","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Bayern","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Saarland","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Berlin","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Brandenburg","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Sachsen","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2014","AkademikerIn","Thueringen","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Hamburg","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Bremen","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Hessen","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Bayern","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Saarland","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Berlin","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Brandenburg","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Sachsen","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","Thueringen","","","",""
"2 Wichtig","2014","Hauptschule","Schleswig-Holstein","","","",""
"2 Wichtig","2014","Hauptschule","Hamburg","","","",""
"2 Wichtig","2014","Hauptschule","Niedersachsen","","","",""
"2 Wichtig","2014","Hauptschule","Bremen","","","",""
"2 Wichtig","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"2 Wichtig","2014","Hauptschule","Hessen","","","",""
"2 Wichtig","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2014","Hauptschule","Baden-Wuerttemberg","","","",""
"2 Wichtig","2014","Hauptschule","Bayern","","","",""
"2 Wichtig","2014","Hauptschule","Saarland","","","",""
"2 Wichtig","2014","Hauptschule","Berlin","","","",""
"2 Wichtig","2014","Hauptschule","Brandenburg","","","",""
"2 Wichtig","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2014","Hauptschule","Sachsen","","","",""
"2 Wichtig","2014","Hauptschule","Sachsen-Anhalt","","","",""
"2 Wichtig","2014","Hauptschule","Thueringen","","","",""
"2 Wichtig","2014","Realschule","Schleswig-Holstein","","","",""
"2 Wichtig","2014","Realschule","Hamburg","","","",""
"2 Wichtig","2014","Realschule","Niedersachsen","","","",""
"2 Wichtig","2014","Realschule","Bremen","","","",""
"2 Wichtig","2014","Realschule","Nordrhein-Westfalen","","","",""
"2 Wichtig","2014","Realschule","Hessen","","","",""
"2 Wichtig","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2014","Realschule","Baden-Wuerttemberg","","","",""
"2 Wichtig","2014","Realschule","Bayern","","","",""
"2 Wichtig","2014","Realschule","Saarland","","","",""
"2 Wichtig","2014","Realschule","Berlin","","","",""
"2 Wichtig","2014","Realschule","Brandenburg","","","",""
"2 Wichtig","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2014","Realschule","Sachsen","","","",""
"2 Wichtig","2014","Realschule","Sachsen-Anhalt","","","",""
"2 Wichtig","2014","Realschule","Thueringen","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Hamburg","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Niedersachsen","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Bremen","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Hessen","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Bayern","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Saarland","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Berlin","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Brandenburg","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Sachsen","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"2 Wichtig","2014","(Fach-)Abitur","Thueringen","","","",""
"2 Wichtig","2014","AkademikerIn","Schleswig-Holstein","","","",""
"2 Wichtig","2014","AkademikerIn","Hamburg","","","",""
"2 Wichtig","2014","AkademikerIn","Niedersachsen","","","",""
"2 Wichtig","2014","AkademikerIn","Bremen","","","",""
"2 Wichtig","2014","AkademikerIn","Nordrhein-Westfalen","","","",""
"2 Wichtig","2014","AkademikerIn","Hessen","","","",""
"2 Wichtig","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2014","AkademikerIn","Baden-Wuerttemberg","","","",""
"2 Wichtig","2014","AkademikerIn","Bayern","","","",""
"2 Wichtig","2014","AkademikerIn","Saarland","","","",""
"2 Wichtig","2014","AkademikerIn","Berlin","","","",""
"2 Wichtig","2014","AkademikerIn","Brandenburg","","","",""
"2 Wichtig","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2014","AkademikerIn","Sachsen","","","",""
"2 Wichtig","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"2 Wichtig","2014","AkademikerIn","Thueringen","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Hamburg","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Bremen","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Hessen","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Bayern","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Saarland","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Berlin","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Brandenburg","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Sachsen","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","Thueringen","","","",""
"3 Weniger wichtig","2014","Hauptschule","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2014","Hauptschule","Hamburg","","","",""
"3 Weniger wichtig","2014","Hauptschule","Niedersachsen","","","",""
"3 Weniger wichtig","2014","Hauptschule","Bremen","","","",""
"3 Weniger wichtig","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2014","Hauptschule","Hessen","","","",""
"3 Weniger wichtig","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2014","Hauptschule","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2014","Hauptschule","Bayern","","","",""
"3 Weniger wichtig","2014","Hauptschule","Saarland","","","",""
"3 Weniger wichtig","2014","Hauptschule","Berlin","","","",""
"3 Weniger wichtig","2014","Hauptschule","Brandenburg","","","",""
"3 Weniger wichtig","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2014","Hauptschule","Sachsen","","","",""
"3 Weniger wichtig","2014","Hauptschule","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2014","Hauptschule","Thueringen","","","",""
"3 Weniger wichtig","2014","Realschule","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2014","Realschule","Hamburg","","","",""
"3 Weniger wichtig","2014","Realschule","Niedersachsen","","","",""
"3 Weniger wichtig","2014","Realschule","Bremen","","","",""
"3 Weniger wichtig","2014","Realschule","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2014","Realschule","Hessen","","","",""
"3 Weniger wichtig","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2014","Realschule","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2014","Realschule","Bayern","","","",""
"3 Weniger wichtig","2014","Realschule","Saarland","","","",""
"3 Weniger wichtig","2014","Realschule","Berlin","","","",""
"3 Weniger wichtig","2014","Realschule","Brandenburg","","","",""
"3 Weniger wichtig","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2014","Realschule","Sachsen","","","",""
"3 Weniger wichtig","2014","Realschule","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2014","Realschule","Thueringen","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Hamburg","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Niedersachsen","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Bremen","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Hessen","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Bayern","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Saarland","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Berlin","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Brandenburg","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Sachsen","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","Thueringen","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Hamburg","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Niedersachsen","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Bremen","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Hessen","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Bayern","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Saarland","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Berlin","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Brandenburg","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Sachsen","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2014","AkademikerIn","Thueringen","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Hamburg","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Bremen","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Hessen","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Bayern","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Saarland","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Berlin","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Brandenburg","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Sachsen","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","Thueringen","","","",""
"4 Ganz unwichtig","2014","Hauptschule","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2014","Hauptschule","Hamburg","","","",""
